,tensao_nominal,localizacao,nome_fabricante,sigla_subestacao
2533,230.0,transformador,CAMARGO CORREA EQUIP. S.A,MCO
2534,230.0,transformador,CAMARGO CORREA EQUIP. S.A,MCO
2535,230.0,transformador,CAMARGO CORREA EQUIP. S.A,MCO
2536,230.0,transformador,CAMARGO CORREA EQUIP. S.A,MCO
2537,230.0,transformador,CAMARGO CORREA EQUIP. S.A,MCO
2538,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,MSI
2539,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,MSI
2540,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,RCD
2541,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,MSD
2542,230.0,transformador,CAMARGO CORREA EQUIP. S.A,FZD
2543,230.0,transformador,CAMARGO CORREA EQUIP. S.A,FZD
2544,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,FZD
2545,230.0,transformador,CAMARGO CORREA EQUIP. S.A,FZD
2546,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,PCD
2547,230.0,outros,CAMARGO CORREA EQUIP. S.A,PCD
2548,230.0,transformador,CAMARGO CORREA EQUIP. S.A,PCD
2549,230.0,transformador,CAMARGO CORREA EQUIP. S.A,PCD
2550,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,PCD
2551,230.0,transformador,CAMARGO CORREA EQUIP. S.A,PCD
2552,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSA
2553,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSA
2554,230.0,outros,CAMARGO CORREA EQUIP. S.A,TSD
2555,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
2556,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
2557,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
2558,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
2559,230.0,transformador,CAMARGO CORREA EQUIP. S.A,TSD
2560,230.0,transformador,CAMARGO CORREA EQUIP. S.A,TSD
2561,230.0,transformador,CAMARGO CORREA EQUIP. S.A,TSD
2562,230.0,transformador,CAMARGO CORREA EQUIP. S.A,TSD
2563,230.0,transformador,WEG MOTORES S.A.,SNB
2564,230.0,transformador,WEG MOTORES S.A.,SNB
2565,230.0,transformador,WEG MOTORES S.A.,SNB
2566,230.0,transformador,WEG MOTORES S.A.,SNB
2567,230.0,transformador,WEG MOTORES S.A.,SNB
2568,230.0,transformador,WEG MOTORES S.A.,SOB
2569,230.0,transformador,WEG MOTORES S.A.,SOB
2570,230.0,transformador,WEG MOTORES S.A.,SOB
2571,230.0,transformador,WEG MOTORES S.A.,SOB
2572,230.0,transformador,WEG MOTORES S.A.,SOB
2573,230.0,transformador,WEG MOTORES S.A.,JZD
2574,230.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2575,230.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2576,230.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2577,230.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2578,230.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2579,230.0,transformador,WEG MOTORES S.A.,JZD
2580,230.0,transformador,WEG MOTORES S.A.,JZD
2581,230.0,transformador,WEG MOTORES S.A.,JZD
2582,230.0,transformador,WEG MOTORES S.A.,JZD
2583,230.0,transformador,WEG MOTORES S.A.,IGD
2584,230.0,transformador,WEG MOTORES S.A.,IGD
2585,230.0,transformador,WEG MOTORES S.A.,IGD
2586,230.0,transformador,WEG MOTORES S.A.,SNB
2587,230.0,transformador,WEG MOTORES S.A.,ART
2588,230.0,transformador,WEG MOTORES S.A.,ART
2589,230.0,transformador,WEG MOTORES S.A.,TAC
2590,230.0,transformador,WEG MOTORES S.A.,TAC
2591,230.0,transformador,WEG MOTORES S.A.,TAC
2592,230.0,transformador,WEG MOTORES S.A.,TAC
2593,230.0,transformador,WEG MOTORES S.A.,TAC
2594,230.0,transformador,WEG MOTORES S.A.,PRS
2595,230.0,transformador,WEG MOTORES S.A.,PRS
2596,230.0,transformador,WEG MOTORES S.A.,LND
2597,230.0,transformador,WEG MOTORES S.A.,LND
2598,230.0,transformador,WEG S.A. ELETR.,JCD
2599,230.0,transformador,WEG S.A. ELETR.,JCD
2600,230.0,capacitor,WEG S.A. ELETR.,JCD
2601,230.0,capacitor,WEG S.A. ELETR.,JCD
2602,230.0,capacitor,WEG S.A. ELETR.,JCD
2603,230.0,capacitor,WEG S.A. ELETR.,JCD
2604,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2605,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2606,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2607,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2608,230.0,transformador,WEG MOTORES S.A.,SUD
2609,230.0,transformador,WEG MOTORES S.A.,SUT
2610,230.0,transformador,WEG MOTORES S.A.,SUT
2611,230.0,transformador,WEG MOTORES S.A.,TAD
2612,230.0,transformador,WEG MOTORES S.A.,TAD
2613,230.0,transformador,WEG MOTORES S.A.,MLG
2614,230.0,transformador,WEG MOTORES S.A.,MLG
2615,230.0,transformador,WEG MOTORES S.A.,MLG
2616,230.0,transformador,WEG MOTORES S.A.,MLG
2617,230.0,reator,WEG MOTORES S.A.,MSD
2618,230.0,reator,WEG MOTORES S.A.,MSD
2619,230.0,reator,WEG MOTORES S.A.,MSD
2620,230.0,reator,WEG MOTORES S.A.,MSD
2621,230.0,reator,WEG MOTORES S.A.,MSD
2622,230.0,transformador,WEG MOTORES S.A.,RSD
2623,230.0,transformador,WEG MOTORES S.A.,RSD
2624,230.0,transformador,WEG MOTORES S.A.,RSD
2625,230.0,transformador,WEG MOTORES S.A.,RSD
2626,230.0,transformador,WEG MOTORES S.A.,RSD
2627,230.0,linha_de_transmissao,WEG MOTORES S.A.,FTZ
2628,230.0,linha_de_transmissao,WEG MOTORES S.A.,FTZ
2629,230.0,transformador,WEG MOTORES S.A.,MSD
2630,230.0,transformador,WEG MOTORES S.A.,MSD
2631,230.0,transformador,WEG MOTORES S.A.,MSD
2632,230.0,transformador,WEG MOTORES S.A.,MSD
2633,230.0,transformador,WEG MOTORES S.A.,MSD
2634,230.0,transformador,WEG MOTORES S.A.,FZD
2635,230.0,transformador,WEG MOTORES S.A.,FZD
2636,230.0,transformador,WEG MOTORES S.A.,BNB
2637,230.0,transformador,WEG MOTORES S.A.,PRI
2638,230.0,transformador,WEG MOTORES S.A.,PRI
2639,230.0,transformador,WEG MOTORES S.A.,PRI
2640,230.0,transformador,WEG MOTORES S.A.,TSD
2641,230.0,transformador,WEG MOTORES S.A.,TSD
2642,230.0,capacitor,WEG MOTORES S.A.,PRI
2643,230.0,capacitor,WEG MOTORES S.A.,PRI
2644,230.0,capacitor,WEG MOTORES S.A.,PRI
2645,230.0,transformador,WEG MOTORES S.A.,ITH
2646,230.0,transformador,WEG MOTORES S.A.,ITH
2647,230.0,transformador,WEG MOTORES S.A.,ITH
2648,230.0,transformador,WEG MOTORES S.A.,JDM
2649,230.0,transformador,WEG MOTORES S.A.,JDM
2650,230.0,transformador,WEG MOTORES S.A.,JDM
2651,230.0,transformador,WEG MOTORES S.A.,JDM
2652,230.0,transformador,WEG MOTORES S.A.,JDM
2653,230.0,transformador,WEG MOTORES S.A.,STJ
2654,230.0,transformador,WEG MOTORES S.A.,STJ
2655,230.0,transformador,WEG MOTORES S.A.,STJ
2656,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2657,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2658,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2659,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2660,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2661,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
2662,69.0,transformador,WEG MOTORES S.A.,CTG
2663,230.0,transformador,WEG MOTORES S.A.,CTG
2664,230.0,transformador,WEG MOTORES S.A.,CTG
2665,230.0,transformador,WEG MOTORES S.A.,CTG
2666,138.0,transformador,WEG MOTORES S.A.,SNB
2667,138.0,transformador,WEG MOTORES S.A.,SNB
2668,138.0,transformador,WEG MOTORES S.A.,SNB
2669,138.0,linha_de_transmissao,WEG MOTORES S.A.,SNB
2670,138.0,linha_de_transmissao,WEG MOTORES S.A.,SNB
2671,138.0,linha_de_transmissao,WEG MOTORES S.A.,SNB
2672,138.0,transformador,WEG MOTORES S.A.,PRS
2673,138.0,transformador,WEG MOTORES S.A.,PRS
2674,138.0,transformador,WEG MOTORES S.A.,PRS
2675,138.0,transformador,WEG MOTORES S.A.,PRI
2676,138.0,transformador,WEG MOTORES S.A.,PRI
2677,138.0,transformador,WEG MOTORES S.A.,PRI
2678,230.0,transformador,LORENZETTI,SNB
2679,230.0,transformador,LORENZETTI,SNB
2680,230.0,transformador,LORENZETTI,SNB
2681,230.0,transformador,LORENZETTI,SNB
2682,230.0,transformador,LORENZETTI,SNB
2683,230.0,transformador,LORENZETTI,MRD
2684,230.0,linha_de_transmissao,LORENZETTI,AGL
2685,230.0,transformador,LORENZETTI,ACD
2686,230.0,transformador,LORENZETTI,ACD
2687,230.0,linha_de_transmissao,LORENZETTI,PFE
2688,230.0,linha_de_transmissao,LORENZETTI,PFE
2689,230.0,linha_de_transmissao,LORENZETTI,PFE
2690,230.0,linha_de_transmissao,LORENZETTI,PFE
2691,230.0,outros,LORENZETTI,PFE
2692,230.0,outros,LORENZETTI,PFE
2693,230.0,transformador,LORENZETTI,PFE
2694,230.0,transformador,LORENZETTI,PFE
2695,230.0,transformador,LORENZETTI,PFE
2696,230.0,transformador,LORENZETTI,PFE
2697,230.0,transformador,LORENZETTI,PFE
2698,230.0,transformador,LORENZETTI,PFE
2699,230.0,linha_de_transmissao,LORENZETTI,PFE
2700,230.0,linha_de_transmissao,LORENZETTI,PFE
2701,230.0,linha_de_transmissao,LORENZETTI,PFE
2702,230.0,linha_de_transmissao,LORENZETTI,PFE
2703,230.0,transformador,LORENZETTI,TSD
2704,230.0,transformador,LORENZETTI,TSD
2705,230.0,reator,LORENZETTI,TSA
2706,230.0,reator,LORENZETTI,TSA
2707,230.0,transformador,LORENZETTI,ENP
2708,230.0,transformador,LORENZETTI,ENP
2709,230.0,transformador,LORENZETTI,ENP
2710,69.0,transformador,WEG MOTORES S.A.,JZD
2711,69.0,transformador,WEG MOTORES S.A.,JZD
2712,69.0,transformador,WEG MOTORES S.A.,JZD
2713,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2714,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2715,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2716,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2717,69.0,transformador,WEG MOTORES S.A.,IGD
2718,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2719,69.0,transformador,WEG MOTORES S.A.,IGD
2720,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2721,69.0,transformador,WEG MOTORES S.A.,IGD
2722,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2723,69.0,linha_de_transmissao,WEG MOTORES S.A.,IGD
2724,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2725,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2726,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2727,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2728,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2729,69.0,linha_de_transmissao,WEG MOTORES S.A.,JZD
2730,69.0,linha_de_transmissao,WEG MOTORES S.A.,ART
2731,69.0,transformador,WEG MOTORES S.A.,ART
2732,69.0,transformador,WEG MOTORES S.A.,ART
2733,69.0,linha_de_transmissao,WEG MOTORES S.A.,ART
2734,69.0,transformador,WEG MOTORES S.A.,ART
2735,69.0,linha_de_transmissao,WEG MOTORES S.A.,ART
2736,69.0,transformador,WEG MOTORES S.A.,MSD
2737,69.0,transformador,WEG MOTORES S.A.,MSD
2738,69.0,transformador,WEG MOTORES S.A.,MSD
2739,69.0,transformador,WEG MOTORES S.A.,ITH
2740,69.0,transformador,WEG MOTORES S.A.,ITH
2741,69.0,transformador,WEG MOTORES S.A.,ITH
2742,69.0,transformador,WEG MOTORES S.A.,STJ
2743,230.0,linha_de_transmissao,COELME,IGD
2744,230.0,linha_de_transmissao,COELME,IGD
2745,230.0,linha_de_transmissao,COELME,CND
2746,230.0,transformador,COELME,CND
2747,230.0,linha_de_transmissao,COELME,CND
2748,230.0,barra,COELME,JCD
2749,230.0,linha_de_transmissao,COELME,JCD
2750,230.0,linha_de_transmissao,COELME,JCD
2751,230.0,transformador,COELME,JCD
2752,230.0,transformador,COELME,JCD
2753,230.0,transformador,COELME,JCD
2754,230.0,transformador,COELME,JCD
2755,230.0,linha_de_transmissao,COELME,CID
2756,230.0,linha_de_transmissao,COELME,CID
2757,230.0,linha_de_transmissao,COELME,CID
2758,230.0,linha_de_transmissao,COELME,MSD
2759,230.0,linha_de_transmissao,COELME,MSD
2760,230.0,transformador,COELME,AQD
2761,230.0,transformador,COELME,AQD
2762,230.0,transformador,COELME,AQD
2763,230.0,transformador,COELME,AQD
2764,230.0,transformador,COELME,AQD
2765,230.0,transformador,COELME,AQD
2766,230.0,outros,COELME,AQD
2767,230.0,outros,COELME,AQD
2768,230.0,linha_de_transmissao,COELME,AQD
2769,230.0,linha_de_transmissao,COELME,TSD
2770,230.0,linha_de_transmissao,COELME,TSD
2771,230.0,transformador,COELME,TST
2772,230.0,transformador,COELME,TST
2773,230.0,outros,COELME,TST
2774,230.0,outros,COELME,TST
2775,230.0,transformador,COELME,TST
2776,230.0,transformador,COELME,TST
2777,230.0,transformador,WEG MOTORES S.A.,IGD
2778,230.0,transformador,WEG MOTORES S.A.,ART
2779,230.0,transformador,WEG MOTORES S.A.,ART
2780,230.0,transformador,WEG MOTORES S.A.,LND
2781,230.0,transformador,WEG MOTORES S.A.,LND
2782,230.0,transformador,WEG MOTORES S.A.,PRS
2783,230.0,transformador,WEG MOTORES S.A.,PRS
2784,230.0,transformador,WEG S.A. ELETR.,JCD
2785,230.0,transformador,WEG S.A. ELETR.,JCD
2786,230.0,capacitor,WEG S.A. ELETR.,JCD
2787,230.0,capacitor,WEG S.A. ELETR.,JCD
2788,230.0,capacitor,WEG S.A. ELETR.,JCD
2789,230.0,capacitor,WEG S.A. ELETR.,JCD
2790,230.0,transformador,WEG MOTORES S.A.,SUD
2791,230.0,transformador,WEG MOTORES S.A.,SUD
2792,230.0,transformador,WEG MOTORES S.A.,SUD
2793,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2794,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2795,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2796,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
2797,230.0,transformador,WEG MOTORES S.A.,SUT
2798,230.0,transformador,WEG MOTORES S.A.,SUT
2799,230.0,transformador,WEG MOTORES S.A.,TAD
2800,230.0,transformador,WEG MOTORES S.A.,TAD
2801,230.0,transformador,WEG MOTORES S.A.,FZD
2802,230.0,transformador,WEG MOTORES S.A.,FZD
2803,230.0,transformador,WEG MOTORES S.A.,TSD
2804,230.0,transformador,WEG MOTORES S.A.,TSD
2805,230.0,transformador,ALSTOM,IGD
2806,230.0,capacitor,ALSTOM,IGD
2807,230.0,transformador,ALSTOM,IGD
2808,230.0,linha_de_transmissao,ALSTOM,CGD
2809,230.0,linha_de_transmissao,ALSTOM,GRD
2810,230.0,linha_de_transmissao,ALSTOM,GRD
2811,230.0,linha_de_transmissao,ALSTOM,GRD
2812,230.0,linha_de_transmissao,ALSTOM,GRD
2813,230.0,linha_de_transmissao,ALSTOM,GRD
2814,230.0,outros,ALSTOM,LND
2815,230.0,transformador,ALSTOM,LND
2816,230.0,transformador,ALSTOM,LND
2817,230.0,transformador,ALSTOM,LND
2818,230.0,transformador,ALSTOM,LND
2819,230.0,linha_de_transmissao,ALSTOM,ETD
2820,230.0,linha_de_transmissao,ALSTOM,ETD
2821,230.0,reator,ALSTOM,AUD
2822,230.0,reator,ALSTOM,AUD
2823,230.0,transformador,ALSTOM,AUD
2824,230.0,transformador,ALSTOM,AUD
2825,230.0,transformador,ALSTOM,AUD
2826,230.0,transformador,ALSTOM,AUD
2827,230.0,linha_de_transmissao,ALSTOM,AUD
2828,230.0,linha_de_transmissao,ALSTOM,SBT
2829,230.0,transformador,ALSTOM,IBD
2830,230.0,transformador,ALSTOM,IBD
2831,230.0,transformador,ALSTOM,IBD
2832,230.0,transformador,ALSTOM,IBD
2833,230.0,outros,ALSTOM,IBD
2834,230.0,linha_de_transmissao,ALSTOM,IBD
2835,230.0,linha_de_transmissao,ALSTOM,IBD
2836,230.0,transformador,ALSTOM,PLO
2837,230.0,transformador,ALSTOM,PLO
2838,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SOB
2839,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,MRD
2840,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,MRD
2841,230.0,outros,LAELC INDUSTR.COMERC.LTDA,CGD
2842,230.0,outros,LAELC INDUSTR.COMERC.LTDA,CGD
2843,230.0,outros,LAELC INDUSTR.COMERC.LTDA,CGD
2844,230.0,outros,LAELC INDUSTR.COMERC.LTDA,CGD
2845,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,CGD
2846,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,CGD
2847,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,CGD
2848,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,MCO
2849,230.0,outros,LAELC INDUSTR.COMERC.LTDA,RLD
2850,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,RLD
2851,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,RLD
2852,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,RLD
